,Feature,T-Statistic,P-Value,Corrected P-Value
4461,Nuclei_Texture_InfoMeas2_RNA_5_02_256,3.5402447695097905,0.0025592485203256065,0.015232853740147368
4462,Nuclei_Texture_InfoMeas2_RNA_5_03_256,3.4560209419633408,0.003145531816323008,0.018061934517085886
4463,Nuclei_Texture_InverseDifferenceMoment_AGP_10_00_256,-3.6804364704273285,0.001247921865158917,0.008272740454424282
4464,Nuclei_Texture_InverseDifferenceMoment_AGP_10_01_256,-3.9430009159722648,0.0006646345844617747,0.004908124362529239
4465,Nuclei_Texture_InverseDifferenceMoment_AGP_10_02_256,-3.700918305221041,0.0011871495215620333,0.007948008144358578
4466,Nuclei_Texture_InverseDifferenceMoment_AGP_10_03_256,-3.9358128863427244,0.0006761310471930363,0.004955494631601136
4468,Nuclei_Texture_InverseDifferenceMoment_AGP_3_01_256,-2.918025550807939,0.007789626096648622,0.03858030973366369
4470,Nuclei_Texture_InverseDifferenceMoment_AGP_3_03_256,-2.9061685421452705,0.007986637092697525,0.039267632372429494
4471,Nuclei_Texture_InverseDifferenceMoment_AGP_5_00_256,-3.035040598079279,0.005902980134058034,0.03044485791217089
4472,Nuclei_Texture_InverseDifferenceMoment_AGP_5_01_256,-3.3736830274502037,0.00262093177469427,0.015463497470696193
4473,Nuclei_Texture_InverseDifferenceMoment_AGP_5_02_256,-3.07094142237044,0.0054163473549716165,0.0284803383274641
4474,Nuclei_Texture_InverseDifferenceMoment_AGP_5_03_256,-3.359597774348545,0.002713499286244354,0.015949833911672914
4500,Nuclei_Texture_InverseDifferenceMoment_Mito_10_01_256,-2.9751588209528737,0.007079578777125733,0.035662339197474344
4501,Nuclei_Texture_InverseDifferenceMoment_Mito_10_02_256,-2.7950828504124328,0.01052911092412578,0.04853262066589227
4502,Nuclei_Texture_InverseDifferenceMoment_Mito_10_03_256,-2.9801586922030037,0.006988460539614751,0.03524095485788635
4512,Nuclei_Texture_InverseDifferenceMoment_RNA_10_01_256,-2.9081901820400113,0.010696176171736594,0.04906312102098807
4513,Nuclei_Texture_InverseDifferenceMoment_RNA_10_02_256,-3.0242589913264877,0.008464123745602608,0.04101710891092845
4514,Nuclei_Texture_InverseDifferenceMoment_RNA_10_03_256,-2.9194477137970916,0.010520319995131462,0.04853262066589227
4583,Nuclei_Texture_SumEntropy_AGP_10_00_256,3.445912102909944,0.0022284638224911338,0.013660193820984611
4584,Nuclei_Texture_SumEntropy_AGP_10_01_256,3.2184316871282275,0.0038294775982917503,0.0213150168206805
4585,Nuclei_Texture_SumEntropy_AGP_10_02_256,3.4185705273622813,0.0023840073957264746,0.01437102797934733
4586,Nuclei_Texture_SumEntropy_AGP_10_03_256,3.2285689059279923,0.0037385591770294825,0.020907582127463454
4587,Nuclei_Texture_SumEntropy_AGP_3_00_256,3.570452028880484,0.0016462480309419058,0.010486222275365446
4588,Nuclei_Texture_SumEntropy_AGP_3_01_256,3.6004373898759665,0.0015361723296827428,0.00990537349194337
4589,Nuclei_Texture_SumEntropy_AGP_3_02_256,3.5511922300065795,0.0017262927791772608,0.010878640744615047
4590,Nuclei_Texture_SumEntropy_AGP_3_03_256,3.60682054374158,0.0015149976878234637,0.009835670805649765
4591,Nuclei_Texture_SumEntropy_AGP_5_00_256,3.6085921269615073,0.0015078435514104328,0.00980421480136415
4592,Nuclei_Texture_SumEntropy_AGP_5_01_256,3.56344928483171,0.0016841877704104734,0.010655986965599778
4593,Nuclei_Texture_SumEntropy_AGP_5_02_256,3.5886790113688476,0.0015845560212497678,0.01014803856214234
4594,Nuclei_Texture_SumEntropy_AGP_5_03_256,3.566111131550905,0.0016736862634663778,0.010618009628442612
4619,Nuclei_Texture_SumEntropy_Mito_10_00_256,2.7949094628896045,0.010395222329642384,0.04829276515345674
4620,Nuclei_Texture_SumEntropy_Mito_10_01_256,2.8173454205824284,0.009926334981511941,0.04652661480907285
4621,Nuclei_Texture_SumEntropy_Mito_10_02_256,2.77149785779088,0.010954017156593023,0.04985820730869727
4622,Nuclei_Texture_SumEntropy_Mito_10_03_256,2.7858205743532323,0.010670082837958408,0.04903836176194157
4623,Nuclei_Texture_SumEntropy_Mito_3_00_256,2.7724614539612222,0.010932586361877966,0.04980869462168339
4624,Nuclei_Texture_SumEntropy_Mito_3_01_256,2.7767225413693146,0.01081207748359603,0.049359835217134274
4626,Nuclei_Texture_SumEntropy_Mito_3_03_256,2.778132005491192,0.010777140387481779,0.04933860584763724
4627,Nuclei_Texture_SumEntropy_Mito_5_00_256,2.792187638514035,0.010434933569421951,0.048429583527700694
4628,Nuclei_Texture_SumEntropy_Mito_5_01_256,2.787216518228296,0.010549470063987468,0.04857902312392278
4629,Nuclei_Texture_SumEntropy_Mito_5_02_256,2.769080637019136,0.010997827469979429,0.049913216979137406
4630,Nuclei_Texture_SumEntropy_Mito_5_03_256,2.78947430899173,0.010499525384804564,0.04849095872434202
4635,Nuclei_Texture_SumEntropy_RNA_3_00_256,2.8843886256666327,0.010137247586130533,0.04732720930419003
4636,Nuclei_Texture_SumEntropy_RNA_3_01_256,2.8691813387438554,0.010498847041390976,0.04849095872434202
4637,Nuclei_Texture_SumEntropy_RNA_3_02_256,2.8684342055574605,0.010477332192922736,0.04849095872434202
4638,Nuclei_Texture_SumEntropy_RNA_3_03_256,2.868982097161922,0.010456174672296998,0.04848049553363637
4639,Nuclei_Texture_SumEntropy_RNA_5_00_256,2.8755553360112347,0.010357510829975883,0.04821247644722502
4641,Nuclei_Texture_SumEntropy_RNA_5_02_256,2.845531882805729,0.010990972813405556,0.049913216979137406
